place_id,name,address,phone,website,faith_tradition,primary_type,latitude,longitude,rating,review_count,business_status,city,state,zip_code,vertical,created_at,validation_status,validation_reason,validated_at
ChIJjSrtHYiA7YgRmxeke5KdrTA,"Second Bethesda Baptist Church","6411 Newton Rd, Albany, GA 31721, USA","(229) 435-2879",,Church,church,31.4865528,-84.2285067,5.0,1,OPERATIONAL,Albany,GA,31721,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJC4VKjSl-7YgRwF1oiSCFRRc,"New Hope Church","Albany, GA 31721, USA",,,Church,church,31.5010079,-84.3179655,5.0,1,OPERATIONAL,,,31721,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJKZ4AfrGA8ogRPeo7TR52O0c,"Oakie Hill Missionary Baptist Church","4713 Gillionville Rd, Albany, GA 31721, USA","(229) 432-2163",,Church,church,31.5862406,-84.2838422,5.0,1,OPERATIONAL,Albany,GA,31721,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJ5bWb93x58ogR_qEedU4fl1g,"New Jerusalem Pentecostal Ch","417 N Washington St, Albany, GA 31701, USA","(229) 888-3974",,Church,church,31.5823711,-84.1516153,5.0,1,OPERATIONAL,Albany,GA,31701,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJFXn9sFt58ogR_qT_Ijzeks4,"Sherwood Hope Center","Pine Ave, Albany, GA 31701, USA","(229) 883-1910",https://sherwoodbaptist.net/hope-center/,"Non-Profit Organization",non_profit_organization,31.5792412,-84.1719467,4.9,15,OPERATIONAL,Albany,GA,31701,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJ6Tyu0wh68ogRG9tWJVuFjh8,"Bethesda Community Church","1719 Owens Ave, Albany, GA 31705, USA","(229) 288-0705",https://bccogic.com/,"Association / Organization",association_or_organization,31.5976702,-84.1060275,3.8,4,OPERATIONAL,Albany,GA,31705,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJX5Yo5vGH7YgRfWkmQGuKiK8,"Open Door Worship Center","2004 Liberty Expy, Albany, GA 31705, USA","(229) 854-7159",,"Place of Worship",place_of_worship,31.4827826,-84.1161144,5.0,2,OPERATIONAL,Albany,GA,31705,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJkZcaWmYK3okRcIcZWDR3ILY,"Congregation Beth Emeth","100 Academy Rd #100, Albany, NY 12208, USA","(518) 436-9761",https://www.cbealbany.org/,Synagogue,synagogue,42.6469624,-73.7840996,4.7,26,OPERATIONAL,Albany,NY,12208,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJme9DIHB58ogRL-xGuI50HWw,"Saint Mark House Of Prayer","Albany, GA 31701, USA",,,Church,church,31.5731771,-84.1539659,5.0,1,OPERATIONAL,,,31701,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJX_qinY178ogRDdm_U7-YtS8,"Albany Gospel Chapel","2556 N Slappey Blvd, Albany, GA 31701, USA","(229) 435-3546",,Church,church,31.6124724,-84.1753774,5.0,5,OPERATIONAL,Albany,GA,31701,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJ-d2rGx968ogRMXam4CSAWHg,"Second Israelite Baptist Church","1326 E 4th Ave, Albany, GA 31705, USA","(229) 446-0507",,Church,church,31.5882811,-84.1202279,5.0,1,OPERATIONAL,Albany,GA,31705,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJIZMUVWV88ogRr77LqVbZE4U,"Freedom Church Of Albany","429 Dunbar Ln, Albany, GA 31701, USA","(229) 742-1949",http://www.freedomchurchofalbany.com/,Church,church,31.6225302,-84.1589011,5.0,1,OPERATIONAL,Albany,GA,31701,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJKQAZb2p58ogR8lrzIikRJSE,"House of God Miracle Rvvl Church","621 Cotton Ave, Albany, GA 31701, USA","(229) 435-0872",,Church,church,31.5674319,-84.1635522,3.5,2,OPERATIONAL,Albany,GA,31701,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJV1gLle598ogRafJNggJqyqI,"Doublegate Country Club","3800 Old Dawson Rd, Albany, GA 31721, USA","(229) 436-6501",http://doublegatecc.com/,"Association / Organization",association_or_organization,31.6121303,-84.2555552,4.5,185,OPERATIONAL,Albany,GA,31721,places_of_worship,"2026-05-24 16:57:53",pending,,
ChIJ80EzfJ_JiogRXT0FD8bPr3w,"CrossView Community Church","510 N Piedmont Ave, Rockmart, GA 30153, USA","(770) 684-4070",http://crossviewcc.com/,Church,church,34.0009563,-85.040281,4.6,37,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJMQW7j8_JiogRjOXViM5VS8c,"Rockmart Church of God","1200 N Piedmont Ave, Rockmart, GA 30153, USA","(770) 684-7087",,Church,church,34.009483,-85.043684,5.0,7,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJ8XHtaWvJiogRNwJn-tLmsqQ,"Rockmart First Methodist Church","135 W Church St, Rockmart, GA 30153, USA","(770) 684-6251",http://www.rockmartumc.org/,Church,church,33.997002,-85.0532771,4.9,10,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJ3eQV0-LIiogR5TH9AvYlsWc,"Greater New Anointing, Inc.","928 M.L.K. Jr St, Rockmart, GA 30153, USA","(678) 685-4956",http://www.greaternewanointing.com/,Church,church,33.9985757,-85.0653801,4.6,8,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJsa3rBxHJiogRotp8OtJYhTo,"Rockmart Church of Christ","201 Slate St, Rockmart, GA 30153, USA","(770) 684-6488",,Church,church,33.9955837,-85.0508362,4.8,12,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJKzB8YpXLiogR9nH2yFAAEDk,"Springdale Baptist Church","425 Coots Lake Rd, Rockmart, GA 30153, USA",,,Church,church,33.985029,-85.0008912,5.0,12,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJ3yipigHJiogRkXxsrnVoWso,"Wesley Chapel AME Church","521 E Elm St, Rockmart, GA 30153, USA","(770) 684-6085",,Church,church,33.9963421,-85.0434637,5.0,5,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJh6HndorIiogRrH-e6ElGgVM,"Morning View Church","191 Clarkwood Rd, Rockmart, GA 30153, USA",,http://www.morningviewbaptist.com/,Church,church,34.0106559,-85.0891144,4.9,17,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJVyQYje_IiogRAJyG2yKuIhs,"Morningstar Baptist Church","921 Hill St, Rockmart, GA 30153, USA","(770) 684-4195",http://www.morningstarmbcrockmart.org/,Church,church,34.00369,-85.0631419,4.8,11,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJJ24e0RzJiogRlJNOs9THiYU,"Zion Hill First Baptist Church","828 M.L.K. Jr St, Rockmart, GA 30153, USA","(770) 684-8316",https://www.zionhillfirstbaptistchurch.com/,Church,church,33.9982342,-85.0620828,4.8,8,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJueWDeefHiogRfQ_eeQCHFuA,"The Church of God of the Union Assembly - Polk","31 Sardis Rd, Rockmart, GA 30153, USA","(706) 537-4611",http://www.cogua.com/,"Association / Organization",association_or_organization,34.0065538,-85.1322364,5.0,2,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJwUqYORLJiogRpJG6dqShtJE,"First Baptist Church of Rockmart","311 E Elm St, Rockmart, GA 30153, USA","(770) 684-6742",https://www.firstbaptistrockmart.org/,Church,church,33.9961108,-85.0484291,4.6,22,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJFS582k7MiogR7VPD4frmrzk,"Victory Tabernacle Church","6329 GA-101, Rockmart, GA 30153, USA","(770) 575-2985",,Church,church,33.9260596,-84.9966821,4.8,9,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJpbUlDW3JiogRgxSOZ4SmGdU,"First Zion Missionary Baptist Church","617 E Elm St, Rockmart, GA 30153, USA","(770) 684-5251",https://firstzion.churchtrac.com/,Church,church,33.9961001,-85.0421915,4.5,6,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJcbEhOELJiogRLLQh-YkEfro,"Van Wert Church","72 Church St, Rockmart, GA 30153, USA",,,Church,church,33.9844699,-85.0377782,4.1,11,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJp-YAqNC3iogRZES_gtcUaeg,"New Beginnings Apostolic Church","3611 GA-101, Aragon, GA 30104, USA",,,Church,church,34.0610531,-85.0752786,5.0,9,OPERATIONAL,Aragon,GA,30104,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJeWm0LtrHiogRwGe4fHTS624,"Bellview Church","2333 N Bellview Rd, Rockmart, GA 30153, USA","(770) 684-3941",,Church,church,34.0255018,-85.1115191,4.9,11,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJMeNFqG3JiogRtI2UHToeySo,"Second Baptist Church of Rockmart","112 S Piedmont Ave, Rockmart, GA 30153, USA","(770) 684-3084",,Church,church,33.9962135,-85.0408711,4.9,9,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJPaBkw83JiogRrtKnA6berB0,"The Church of God of the Union Assembly","32 Prospect Rd, Rockmart, GA 30153, USA",,,Church,church,34.0058637,-85.0644963,5.0,3,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJ1b5OknHOiogRGi8OdciNRj4,"Holly Springs Baptist Church","2614 Holly Springs Rd #8047, Rockmart, GA 30153, USA","(770) 862-6202",http://thespringsworship.com/,Church,church,33.903093,-85.031287,4.9,14,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJ11f4aWnJiogRSsJDR2w0k9Q,"Calvary Baptist Church","160 Springdale Rd, Rockmart, GA 30153, USA","(770) 684-7926",http://calvaryrockmart.com/,Church,church,33.9901779,-85.0362106,4.6,30,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJ13SCYe3NiogRdcG2LfycBSQ,"Mt Olivet Baptist Church","3228 GA-101, Rockmart, GA 30153, USA","(770) 445-4148",https://mountolivetyorkville.com/,Church,church,33.8855029,-85.0040621,4.8,9,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJYXguNZ7JiogRZ54E-1DGSaE,"Cross Factor Church","1057 Nathan Dean Bypass, Rockmart, GA 30153, USA",,https://www.crossfactorchurch.com/,Church,church,34.0116504,-85.0431657,4.0,12,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJyeZlQ27JiogR3VKSIgbClK8,"Fairview Baptist Church","881 Fairview Rd, Rockmart, GA 30153, USA","(770) 684-5201",,Church,church,33.9962062,-85.0371859,4.5,4,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJPxVIlgfIiogRuP7N5o4tWM8,"Bellview Church","1181 N Bellview Rd, Rockmart, GA 30153, USA",,,Church,church,34.0468316,-85.1053629,4.5,6,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJx079WxDJiogRmX5wobJ4_e8,"Rockmart Presbyterian Church","306 S Marble St, Rockmart, GA 30153, USA","(770) 684-6289",http://www.rockmartpresbyterian.org/,Church,church,33.9955901,-85.0528886,4.9,8,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJaT72BfTNiogRaWFv0ewWh8o,"Beulahland Baptist Church","229 Pleasant Grove Rd, Rockmart, GA 30153, USA","(770) 445-4982",,Church,church,33.8788236,-85.0066756,4.4,13,OPERATIONAL,Rockmart,GA,30153,places_of_worship,"2026-05-24 16:58:02",pending,,
ChIJU8EmJauXX4gRQjwtQxh7M0M,"The Orchard Church","7288 GA-515, Ellijay, GA 30540, USA","(706) 621-5160",https://theorchard.life/,Church,church,34.650803,-84.494545,4.7,99,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJD6yrdPuVX4gRGbQM8Rwdtx0,"Ellijay City Church","443 Pleasant Grove Rd, Ellijay, GA 30540, USA","(706) 225-9542",https://ellijaycitychurch.com/,Church,church,34.6981489,-84.5262738,4.6,22,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJ17XnmtSVX4gRbmmRsGkXsM0,"Pleasant Grove Baptist Church","115 Pleasant Grove Rd, Ellijay, GA 30540, USA","(706) 635-7504",https://pleasantgrovebc.com/,Church,church,34.7021215,-84.5207728,4.7,38,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJKU-fbVWWX4gRZ2IK1VsJQCU,"Covenant Community Church","191 Harold Pritchett Rd, Ellijay, GA 30540, USA","(706) 889-1700",http://www.covenantcommunityellijay.com/,Church,church,34.7042415,-84.5246016,4.9,25,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJT2guYFOWX4gRFVsiGyZGJFs,"Mountain Light Unitarian Universalist Church","2502 Tails Creek Rd, Ellijay, GA 30540, USA",,http://www.mluuc.org/,"Place of Worship",place_of_worship,34.703306,-84.5215774,4.9,27,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJZc53jOOWX4gR9R4kPhDb4vw,"The Church of Jesus Christ of Latter-day Saints","189 Dogwood Dr, Ellijay, GA 30540, USA","(706) 680-9001",https://local.churchofjesuschrist.org/en/us/ga/ellijay/189-dogwood-drive?utm_source=gmb&utm_medium=yext&y_source=1_MjM3Mzc3NDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Church,church,34.6777135,-84.4875153,4.7,18,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJyUNJChqWX4gRrS-TJr3jBf8,"Promise Land Ministries Church","573 Weeks Rd, Ellijay, GA 30540, USA","(706) 635-3107",https://newweb.promiselandministry.org/,Church,church,34.7327954,-84.5034776,4.4,41,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJX2_9flWWX4gRyI4O-j46SiY,"Good Samaritan Catholic Church","55 N Church St, Ellijay, GA 30540, USA","(706) 636-2772",http://goodsamaritanellijay.com/,Church,church,34.6939385,-84.4825094,4.8,51,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJQVYsr6yXX4gRJD_S_wrdD18,"Ellijay Church of Christ","351 N Main St, Ellijay, GA 30540, USA","(706) 635-2950",http://www.ellijaychurchofchrist.org/,Church,church,34.6990167,-84.4802592,4.9,27,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJO_li2iOXX4gRIQcs1Pawae4,"Autumn Ridge Community Church","208 Victory Cir, Ellijay, GA 30540, USA","(706) 635-6022",http://www.autumnridgecommunitychurch.com/,Church,church,34.6808845,-84.487181,4.8,12,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJkatrcQaXX4gRQLjOyoAJX3E,"Highland City Church","12472 GA-515, Ellijay, GA 30536, USA","(833) 869-6239",http://www.hccellijay.org/,Church,church,34.7111015,-84.4535643,5.0,35,OPERATIONAL,Ellijay,GA,30536,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJHW9XRwaXX4gRfxwXVY3Rm3Y,"Oak Hill Independent Church","25 Keener Ln, Ellijay, GA 30540, USA","(706) 635-2959",,Church,church,34.6885484,-84.4721279,5.0,5,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJBZrHYVOWX4gRhvqgckuKyRc,"First Baptist Church","164 N Dalton St, Ellijay, GA 30540, USA","(706) 635-5611",http://fbcellijay.com/,Church,church,34.696104,-84.4818181,4.6,47,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJVVXFd-SWX4gRR9rSe7Qf-Fs,"For His Glory Ministries Church of Ellijay","572 Maddox Dr suite 211, Ellijay, GA 30540, USA","(706) 276-1997",http://www.forhisgloryministries.church/,Church,church,34.6791752,-84.485548,5.0,12,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJk2Vaji--X4gRiCA608jANBs,"Nine Mile United Methodist Church","9252 Chatsworth Hwy, Ellijay, GA 30540, USA","(706) 635-6463",,Church,church,34.7692005,-84.5828443,5.0,3,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJXxf2G-uXX4gRH98YEY7rBAs,"Hope Lutheran Church","3295 Old Hwy 5 S, Ellijay, GA 30540, USA","(706) 636-4673",http://hopeonthehill.church/,Church,church,34.6229143,-84.5163613,4.6,17,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJe7plfpmWX4gRCauY3L5AdBQ,"Grace Baptist Church","164 Legion Rd, Ellijay, GA 30540, USA","(706) 635-2441",https://www.gbcellijay.com/,Church,church,34.6751689,-84.5003825,4.8,17,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJy67xhumQX4gRagg-vwNgE6E,"Harvest Missionary Church","400 Clear Creek Rd, Ellijay, GA 30536, USA","(706) 276-1288",,Church,church,34.6222826,-84.4637161,4.8,28,OPERATIONAL,Ellijay,GA,30536,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJp7x7EquXX4gRdF27_tR29YE,"Ellijay First UMC","75 McCutchen St, Ellijay, GA 30540, USA","(706) 635-2555",http://fumcellijay.org/,Church,church,34.6973817,-84.478321,4.9,20,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJ-SWAoxqRX4gRX-Q-GUps5ss,"Emmanuel Full Gospel Church","15410 GA-515, Ellijay, GA 30540, USA","(706) 889-4654",,Church,church,34.6466829,-84.4971723,5.0,1,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJDX3mu9GQX4gRdmEmfWW3yKk,"East Ellijay Baptist Church","672 Yukon Rd, Ellijay, GA 30536, USA","(706) 635-4390",https://www.eastellijaybaptist.com/,Church,church,34.6680658,-84.4745393,5.0,14,OPERATIONAL,Ellijay,GA,30536,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJ79uYFwCXX4gRhgIfsDjElhI,"United Pentecostal Church International of Ellijay","547 Progress Rd, Ellijay, GA 30540, USA",,https://instagram.com/upciellijay?igshid=OGQ5ZDc2ODk2ZA%3D%3D&utm_source=qr,Church,church,34.6687403,-84.4933988,,,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJ8ZpLQkqRX4gR-CMo6Q1DWSc,"Liberty Church","1551 Old Hwy 5 S, Ellijay, GA 30540, USA",,,Church,church,34.6474269,-84.5041996,4.8,10,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJC3WY4_q-X4gRxT3I7qTyu4Q,"Gates Chapel United Methodist Church","4180 Gates Chapel Rd, Ellijay, GA 30540, USA","(706) 276-6014",http://gateschapelumc.org/,Church,church,34.7940942,-84.5564733,4.8,4,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJeX-vNtCWX4gRNzfwfN2HOac,"The Orchard Church","589 Camp Highland Rd, Ellijay, GA 30540, USA","(706) 621-5160",http://www.theorchard.life/,Church,church,34.6510487,-84.6292637,4.0,1,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJqW0Y9A2VX4gRRFd0f7_LkM8,"Ellijay Seventh-day Adventist Church","12472 GA-515, Ellijay, GA 30536, USA","(706) 635-4479",https://ellijaysdachurch.org/,Church,church,34.7111264,-84.4535939,4.6,19,OPERATIONAL,Ellijay,GA,30536,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJLx0wWAOWX4gRFwb-nPrFnmw,"New Hope Baptist Church","3656 Chatsworth Hwy, Ellijay, GA 30540, USA","(706) 515-4673",https://m.facebook.com/newhopebaptistchurchellijayga/?ref=page_internal&mt_nav=0,Church,church,34.7335092,-84.5121828,4.7,7,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJ38qO79S_X4gR-lyAAy1aXx0,"Mountaintown Baptist Church","510 Mountaintown Rd, Ellijay, GA 30540, USA","(706) 276-4870",http://mountaintownbaptist.com/,Church,church,34.7496386,-84.5630589,5.0,9,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJi9zXNZ2TX4gRXKDUxJJDgtg,"Flat Creek Baptist Church","64 Walnut Ridge Ln, Ellijay, GA 30540, USA","(706) 889-6100",,Church,church,34.6418632,-84.5628167,4.9,12,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJlycRy-WTX4gRhNDVku38KZA,"Sunlight Missionary Baptist Church","1299 Sunlight Rd, Ellijay, GA 30540, USA","(706) 383-9488",http://smbcellijay.com/,Church,church,34.6264048,-84.5384778,5.0,1,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJ1WS7AwGYX4gRvwEYwWrSVzQ,"Northcutt Church","1046 Old Northcutt Rd, Ellijay, GA 30540, USA",,,Church,church,34.7330976,-84.433407,5.0,2,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJsd0sHOiUX4gRAIGQh-mTSRw,"Cross Roads Church","509 Crossroads Church Rd, Ellijay, GA 30540, USA",,,Church,church,34.6862814,-84.5851202,4.4,7,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJH5S9HwKdX4gR2RO6YiyO1BQ,"Cartecay United Methodist Church","Cartecay Cemetery, 7629 GA-52, Ellijay, GA 30536, USA","(706) 276-7400",https://www.cartecayumc.org/,Church,church,34.6444021,-84.3897172,4.7,6,OPERATIONAL,Ellijay,GA,30536,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJ9YSXmTyZX4gR_eCnjNYkr28,"Pisgah Church of Christ","9871 Big Creek Rd, Ellijay, GA 30536, USA","(706) 635-3434",http://www.pisgahchurchofchrist.com/,Church,church,34.706807,-84.295051,5.0,1,OPERATIONAL,Ellijay,GA,30536,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJ6wHTFz6WX4gR50hfU7AYxos,"Calvary Way Baptist Church","118 Sherri Leigh Estates, Ellijay, GA 30540, USA","(706) 635-5357",,Church,church,34.7205577,-84.5008219,5.0,5,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJm6Z_x-mQX4gR_0JgohCgo98,"Mount Vernon Church","110 Clear Creek Valley Dr, Ellijay, GA 30536, USA",,,Church,church,34.6253649,-84.4663156,4.7,13,OPERATIONAL,Ellijay,GA,30536,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJQU-1DWqZX4gRgrsSG5GcUto,"Cartecay Baptist Church","118 Riverwood Rd, Ellijay, GA 30536, USA","(706) 635-1090",http://www.cartecaybaptist.com/,Church,church,34.6624867,-84.3746869,4.9,13,OPERATIONAL,Ellijay,GA,30536,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJDQlrsfiWX4gROXRl6zUgHJA,"Iglesia De Dios De La Panficia","252 S Main St, Ellijay, GA 30540, USA",,,"Association / Organization",association_or_organization,34.6927439,-84.4860759,5.0,1,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJpR12O1-QX4gRGyQtigGGQ84,"Kingdom Hall of Jehovah's Witnesses","4260 Yukon Rd, Ellijay, GA 30536, USA","(762) 224-0030",http://www.jw.org/,Church,church,34.6183662,-84.4666595,5.0,21,OPERATIONAL,Ellijay,GA,30536,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJvQlgFfeVX4gRQ2MT2_qaGhI,"Gospel Temple","1838 Craigtown Rd, Ellijay, GA 30540, USA",,,Church,church,34.7359717,-84.5339528,5.0,1,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJhzmo_lGbX4gRmPPxxKAwr6k,"Cross road Christian fellowship","Ellijay, GA 30536, USA","(706) 669-5064",http://www.crossroadchristianfellowship.org/,Church,church,34.6237959,-84.3797703,4.3,6,OPERATIONAL,,,30536,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJy88RCoG-X4gR2ZzW7ajCs08,"Zion Hill Baptist Church","Zion Hill Rd, Ellijay, GA 30540, USA","(706) 635-7795",,Church,church,34.7875384,-84.5248841,5.0,1,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJ62eZRm-SX4gRHx_A4EccdpA,"His House Christian Fellowship","2267 Roundtop Rd, Ellijay, GA 30540, USA","(706) 276-4775",,Church,church,34.580004,-84.552662,3.7,3,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJVwOL8R-VX4gR4CNR4WzCdgI,"The Ellijay Hub","443 Pleasant Grove Rd, Ellijay, GA 30540, USA","(706) 225-9542 ext. 2",https://ellijaycitychurch.com/ellijay-hub/,"Corporate Office",corporate_office,34.6981489,-84.5262738,5.0,2,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJi9qWvbqVX4gRW5eVLQGMTI4,"Pleasant Gap Baptist Church","656 Pleasant Gap Rd, Ellijay, GA 30540, USA","(706) 698-6500",,Church,church,34.7132301,-84.5619972,5.0,4,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJiUvIyeXrX4gRSHnf2GUfkIM,"Tails Creek Baptist Church","1474 Tails Creek Rd, Ellijay, GA 30540, USA",,,Church,church,34.7064596,-84.6143472,5.0,3,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJ86gc7laWX4gRYKtCMtGBIsU,"Little Baptist Church","419 Corbin Hill Rd, Ellijay, GA 30540, USA",,,Church,church,34.6993258,-84.48896,5.0,1,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
ChIJFTgeJCmWX4gRAjajm0_byoc,"Abundant Grace Ministry & Massage (massage?)","775 Flat Branch Rd, Ellijay, GA 30540, USA","(706) 635-4943",,Church,church,34.7325155,-84.4872784,5.0,1,OPERATIONAL,Ellijay,GA,30540,places_of_worship,"2026-05-24 16:58:12",pending,,
